player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
justin-medlock,Justin Medlock,K,,,,,,,,,,,,,,,,,,,,,,68.0,5.0,5.0,132.0,325.0,,,,,,23.0,,,7.0,7.0,51.0,23.0,2.0,2.0
kevin-fogg,Kevin Fogg,DB,1.0,50.0,,6.0,6.0,50.0,,,,,,,,,,,,,,,,14.0,1.0,,,14.0,,,,,,,,,,,,,,
khalil-bass,Khalil Bass,DB/LB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loucheiz-purifoy,Loucheiz Purifoy,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marco-iannuzzi,Marco Iannuzzi,WR,,,,1.0,1.0,,,,,,,,,,,29.0,4.0,5.0,,1.0,55.0,,,,,,,,,,,,,,,,,,,
matt-nichols,Matt Nichols,QB,,,,,,,,38.0,27.0,2.0,33.0,16.0,2.0,1.0,301.0,,,,,,,,,,,,4.0,13.0,1.0,16.0,,6.0,1.0,1.0,,,,,,
maxx-forde,Maxx Forde,DB/DL,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mike-edem,Mike Edem,DB/S,2.0,13.0,,2.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quincy-mcduffie,Quincy McDuffie,WR,,,,,,,,,,,,,,,,3.0,1.0,1.0,,3.0,3.0,21.0,3.0,,,59.0,,,,,,,,,,,,,,
richie-leone,Richie Leone,K,,,,,,,,,,,,,,,,,,,,,,70.0,4.0,3.0,59.0,262.0,,,,,,14.0,,,5.0,3.0,52.0,12.0,3.0,3.0
rolly-lumbala,Rolly Lumbala,FB/RB,,,,,,,,,,,,,,,,11.0,1.0,1.0,,10.0,11.0,,,,,,,,,,,,,,,,,,,
rory-kohlert,Rory Kohlert,WR,,,,,,,,,,,,,,,,3.0,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,
ryan-phillips,Ryan Phillips,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryan-smith,Ryan Smith,WR,,,,1.0,1.0,,,,,,,,,,,11.0,4.0,7.0,,9.0,32.0,,,,,,,,,,,,,,,,,,,
shawn-gore,Shawn Gore,WR/SB,,,,,,,,,,,,,,,,,3.0,7.0,1.0,20.0,61.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
solomon-elimimian,Solomon Elimimian,LB,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tj-heath,TJ Heath,DB,1.0,21.0,,1.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taylor-loffler,Taylor Loffler,DB,2.0,8.0,,1.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terrell-sinkfield,Terrell Sinkfield,WR,,,,,,,,,,,,,,,,62.0,3.0,4.0,,33.0,96.0,,,,,,1.0,21.0,,21.0,,,,,,,,,,
terrence-frederick,Terrence Frederick,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tony-burnett,Tony Burnett,LB,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tori-gurley,Tori Gurley,WR,,,,,,,,,,,,,,,,33.0,3.0,6.0,,4.0,55.0,,,,,,,,,,,,,,,,,,,
travis-lulay,Travis Lulay,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,9.0,,6.0,1.0,1.0,,,,,,
trent-corney,Trent Corney,DE/DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weston-dressler,Weston Dressler,WR,,,,,,,,,,,,,,,,20.0,4.0,4.0,,17.0,53.0,,,,,,,,,,,,,,,,,,,
