player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_conv,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
jerrell-gavins,Jerrell Gavins,DB,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnny-sears,Johnny Sears,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jonathan-rose,Jonathan Rose,DB,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jonathan-woods,Jonathan Woods,LB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joshua-stangby,Joshua Stangby,WR,,,,,,,,,,,,,,,,20.0,3.0,4.0,,17.0,39.0,,,,,,1.0,,1.0,15.0,,,6.0,1.0,1.0,,,,,,
justin-tuggle,Justin Tuggle,LB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keelan-johnson,Keelan Johnson,DB/LB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khalil-bass,Khalil Bass,DB/LB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lirim-hajrullahu,Lirim Hajrullahu,K,,,,,,,,,,,,,,,,,,,,,,65.0,2.0,2.0,40.0,128.0,,,,,,,13.0,,,4.0,3.0,47.0,11.0,2.0,2.0
malcolm-williams,Malcolm Williams,WR,,,,,,,,,,,,,,,,15.0,4.0,6.0,,16.0,39.0,,,,,,,,,,,,,,,,,,,,
marcus-ball,Marcus Ball,LB,1.0,12.0,,4.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
martese-jackson,Martese Jackson,RB,,,,,,,,,,,,,,,,11.0,3.0,4.0,,14.0,19.0,31.0,4.0,,,92.0,,,,,,,,,,,,,,,
mossis-madu,Mossis Madu,RB,,,,,,,,,,,,,,,,4.0,1.0,1.0,,4.0,4.0,,,,,,2.0,6.0,,9.0,1.0,,2.0,,,,,,,,
nolan-macmillan,Nolan Macmillan,OL,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patrick-lavoie,Patrick Lavoie,FB/RB,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ricky-ray-rayri02,Ricky Ray Rayri02,,,,,,,,,55.0,40.0,,34.0,6.0,1.0,2.0,367.0,,,,,,,,,,,,1.0,9.0,,9.0,,,,,,,,,,,
rico-murray,Rico Murray,DB/LB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryan-lindley,Ryan Lindley,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
sj-green,S.J. Green,WR,,,,,,,,,,,,,,,,15.0,7.0,11.0,,13.0,66.0,,,,,,,,,,,,,,,,,,,,
serderius-bryant,Serderius Bryant,LB,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shawn-lemon,Shawn Lemon,DE/DL/DB,,,1.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sherrod-baltimore,Sherrod Baltimore,DB,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sirvincent-rogers,SirVincent Rogers,OL,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taylor-reed,Taylor Reed,LB,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trevor-harris,Trevor HARRIS,QB,,,,,,,,26.0,16.0,1.0,,14.0,3.0,2.0,184.0,,,,,,,,,,,,3.0,9.0,,20.0,,,,,,,,,,,
troy-davis,Troy Davis,DL/DB,,,1.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
victor-butler,Victor Butler,DE/DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
william-powell,William Powell,RB,,,,1.0,1.0,,,,,,,,,,,13.0,3.0,5.0,,18.0,27.0,24.0,2.0,,,40.0,13.0,22.0,,69.0,,,,,,,,,,,
zack-evans,Zack Evans,DL/DB,,,1.0,3.0,3.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
